chrom	length	bases	mean	min	max
TE_00005361#DNA/Helitron	13366	14863869	1112.07	0	16797
TE_00005362_LTR#LTR/Gypsy	367	187349	510.49	75	1176
TE_00005363_INT#LTR/Gypsy	2137	626734	293.28	0	754
TE_00005364#DNA/Helitron	877	25231	28.77	0	382
TE_00005365_INT#LTR/Copia	5232	285759	54.62	2	108
TE_00005366_LTR#LTR/Gypsy	321	4587	14.29	4	24
TE_00005367#DNA/DTM	1547	14780	9.55	0	59
TE_00005368#MITE/DTT	374	3173	8.48	2	16
TE_00005369#DNA/DTT	2092	11420	5.46	0	62
TE_00005370_INT#LTR/Gypsy	768	141820	184.66	0	851
TE_00005371#DNA/DTT	3296	120552	36.58	0	435
TE_00005372_INT#LTR/Gypsy	2145	6625553	3088.84	54	5765
TE_00005373_INT#LTR/Gypsy	1329	3004674	2260.85	0	7511
TE_00005375_LTR#LTR/Gypsy	318	94702	297.81	44	600
TE_00005376#DNA/DTM	2915	28736	9.86	1	59
TE_00005377#DNA/Helitron	3777	54676	14.48	0	67
TE_00005378#DNA/DTH	1196	28637	23.94	5	298
TE_00005379#DNA/DTT	3323	109371	32.91	0	110
TE_00005380#DNA/DTT	3464	21021	6.07	0	225
TE_00005382#MITE/DTA	158	4805	30.41	10	49
TE_00005383_INT#LTR/Gypsy	1848	220165	119.14	0	542
TE_00005384#DNA/DTC	3433	296929	86.49	1	813
TE_00005385#MITE/DTT	509	5285	10.38	0	55
TE_00005387#DNA/DTM	1301	42674	32.80	0	173
TE_00005388_LTR#LTR/Copia	161	18795	116.74	98	135
TE_00005389#DNA/DTA	2113	91678	43.39	0	194
TE_00005390_INT#LTR/Gypsy	4921	6988117	1420.06	3	3873
TE_00005391_INT#LTR/Gypsy	2679	562163	209.84	0	903
TE_00005392_INT#LTR/Gypsy	594	2780808	4681.49	802	7259
TE_00005393_INT#LTR/Gypsy	4097	32413	7.91	0	116
TE_00005394_INT#LTR/Gypsy	2564	1258396	490.79	0	1909
TE_00005395_LTR#LTR/Gypsy	1195	5142659	4303.48	15	10129
TE_00005396_INT#LTR/Gypsy	8427	3002309	356.27	0	1440
TE_00005397_INT#LTR/Gypsy	332	15285	46.04	0	100
TE_00005398#DNA/Helitron	7718	71389	9.25	0	163
TE_00005399#DNA/DTM	807	7564	9.37	1	19
TE_00005401#DNA/DTT	3300	528705	160.21	0	669
TE_00005403_INT#LTR/Copia	103	61986	601.81	7	794
TE_00005404#MITE/DTT	567	4367	7.70	0	24
TE_00005405#MITE/DTT	88	907	10.31	4	17
TE_00005406#MITE/DTT	254	2791	10.99	3	35
TE_00005407#DNA/DTT	2141	23824	11.13	0	114
TE_00005409#DNA/Helitron	369	39444	106.89	51	130
TE_00005410#DNA/Helitron	337	281666	835.80	0	1452
TE_00005411_INT#LTR/Gypsy	80	2439	30.49	0	44
TE_00005413#MITE/DTM	259	38	0.15	0	1
TE_00005414#DNA/DTT	1996	86321	43.25	1	476
TE_00005415#DNA/DTT	1024	301531	294.46	0	1848
TE_00005417#DNA/Helitron	2414	376450	155.94	0	940
TE_00005418#DNA/DTC	3554	495522	139.43	0	733
TE_00005419#DNA/DTM	4707	13934	2.96	0	60
TE_00005420#DNA/DTM	1312	16444	12.53	2	40
TE_00005422#DNA/DTA	993	3332	3.36	1	12
TE_00005423_LTR#LTR/Copia	536	52058	97.12	26	330
TE_00005425#DNA/DTC	1295	27334	21.11	2	64
TE_00005426_INT#LTR/Gypsy	2232	1387054	621.44	0	1557
TE_00005428#DNA/DTM	4449	527002	118.45	3	530
TE_00005431#DNA/DTC	1167	339645	291.04	0	1321
TE_00005432_INT#LTR/Gypsy	2900	1013739	349.57	0	2050
TE_00005433_INT#LTR/Gypsy	10775	2924384	271.40	0	1608
TE_00005434#DNA/Helitron	1467	51944	35.41	9	69
TE_00005435_INT#LTR/Gypsy	12357	3498715	283.14	3	3731
TE_00005438#MITE/DTA	266	5341	20.08	1	88
TE_00005439_LTR#LTR/Gypsy	692	8535873	12335.08	14	26872
TE_00005441_INT#LTR/Gypsy	8656	5479261	633.00	2	2247
TE_00005443#DNA/DTC	3450	368110	106.70	0	575
TE_00005446#DNA/DTA	4753	27705	5.83	0	44
TE_00005447#DNA/DTC	162	495	3.06	0	7
TE_00005448#MITE/DTT	419	2427	5.79	0	14
TE_00005449#DNA/DTA	616	97132	157.68	80	200
TE_00005450_INT#LTR/Copia	3769	457207	121.31	15	166
TE_00005451#DNA/Helitron	2262	15655	6.92	0	59
TE_00005453_LTR#LTR/Gypsy	294	845760	2876.73	494	5331
TE_00005454#DNA/Helitron	1191	37796	31.73	2	194
TE_00005455#MITE/DTT	496	10602	21.38	0	76
TE_00005456#DNA/DTC	4968	315845	63.58	0	450
TE_00005457#MITE/DTM	158	414	2.62	0	10
TE_00005459#DNA/DTC	1573	22511	14.31	0	47
TE_00005460#DNA/DTT	2054	50858	24.76	0	121
TE_00005461_INT#LTR/Gypsy	127	667	5.25	0	11
TE_00005462#DNA/DTM	329	516595	1570.20	0	3277
TE_00005463#DNA/DTA	806	5280	6.55	3	10
TE_00005464#MITE/DTH	262	459	1.75	0	3
TE_00005465_INT#LTR/Gypsy	301	10306	34.24	0	55
TE_00005468_INT#LTR/Gypsy	1777	1045304	588.24	0	1674
TE_00005470#DNA/DTC	255	26677	104.62	1	216
TE_00005472#DNA/DTT	637	5491	8.62	2	26
TE_00005473#DNA/Helitron	452	4398	9.73	4	19
TE_00005474#DNA/Helitron	1822	56541	31.03	0	115
TE_00005475#DNA/DTH	892	38295	42.93	1	89
TE_00005476#MITE/DTA	235	33342	141.88	19	200
TE_00005477#MITE/DTT	422	22685	53.76	1	115
TE_00005478_INT#LTR/Gypsy	208	8749	42.06	3	63
TE_00005479#DNA/DTC	1164	140183	120.43	0	278
TE_00005480_INT#LTR/Copia	799	2035334	2547.35	1	5750
TE_00005481_INT#LTR/Copia	5109	242459	47.46	5	90
TE_00005482#DNA/DTT	1694	58384	34.47	0	256
TE_00005483#DNA/DTT	1199	3983756	3322.57	23	6325
TE_00005484#DNA/DTH	1100	55377	50.34	3	111
TE_00005485_INT#LTR/Gypsy	260	157641	606.31	11	1116
TE_00005486_LTR#LTR/Gypsy	3994	2605356	652.32	1	2524
TE_00005487_LTR#LTR/Copia	250	2254	9.02	2	15
TE_00005488#DNA/DTC	190	38	0.20	0	2
TE_00005490_INT#LTR/Copia	798	160911	201.64	4	2125
TE_00005491#DNA/Helitron	314	81671	260.10	0	458
TE_00005493_INT#LTR/Gypsy	4544	39489	8.69	0	58
TE_00005494_LTR#LTR/Copia	109	4046	37.12	15	47
TE_00005495#MITE/DTT	320	48264	150.82	0	253
TE_00005496#DNA/DTC	3959	26355	6.66	0	205
TE_00005497_LTR#LTR/Copia	1762	13702935	7776.92	333	17019
TE_00005498#DNA/DTT	781	3718	4.76	1	34
TE_00005499#MITE/DTT	260	26209	100.80	0	359
TE_00005500#DNA/DTM	973	15176	15.60	1	43
TE_00005501#DNA/Helitron	2167	36921	17.04	0	34
TE_00005502_INT#LTR/Gypsy	2776	22172	7.99	0	161
TE_00005503_LTR#LTR/Gypsy	479	132287	276.17	1	785
TE_00005505#DNA/DTC	4195	151295	36.07	0	329
TE_00005506_INT#LTR/Gypsy	419	84432	201.51	0	375
TE_00005507_INT#LTR/Gypsy	1427	525001	367.91	0	944
TE_00005508#DNA/DTA	731	3781	5.17	0	16
TE_00005509#MITE/DTT	337	26621	78.99	0	220
TE_00005510#DNA/DTT	799	17907	22.41	0	78
TE_00005511_LTR#LTR/Copia	1377	615080	446.68	31	1152
TE_00005512_INT#LTR/Copia	5237	63614	12.15	0	45
TE_00005513#DNA/DTC	99	265	2.68	0	6
TE_00005514#DNA/DTA	968	24240	25.04	4	47
TE_00005515_INT#LTR/Copia	4775	118424	24.80	0	317
TE_00005516#DNA/DTT	2940	7592	2.58	0	10
TE_00005517_INT#LTR/Gypsy	422	93670	221.97	0	326
TE_00005518_INT#LTR/Gypsy	1900	1035215	544.85	10	1829
TE_00005519#DNA/DTC	122	27779	227.70	1	292
TE_00005520#DNA/DTT	569	15467	27.18	0	112
TE_00005521#DNA/DTM	1224	11837	9.67	0	39
TE_00005522_LTR#LTR/Gypsy	1005	312935	311.38	91	942
TE_00005524_INT#LTR/Gypsy	1624	4059860	2499.91	32	5173
TE_00005525_INT#LTR/Gypsy	1317	152167	115.54	0	286
TE_00005526#DNA/DTH	1863	26300	14.12	1	306
TE_00005527_LTR#LTR/Copia	131	921	7.03	1	11
TE_00005528#MITE/DTC	140	151	1.08	1	2
TE_00005529_LTR#LTR/Gypsy	1713	679025	396.40	46	1093
TE_00005530#DNA/DTT	1133	1395	1.23	0	5
TE_00005531_LTR#LTR/Gypsy	298	684618	2297.38	607	3226
TE_00005532#MITE/DTH	185	2181	11.79	2	34
TE_00005533#MITE/DTT	167	310	1.86	1	4
TE_00005534_INT#LTR/Gypsy	309	9528	30.83	0	59
TE_00005535_INT#LTR/Gypsy	7739	768088	99.25	15	199
TE_00005536#DNA/DTT	678	65909	97.21	1	237
TE_00005537#DNA/DTH	999	10602	10.61	1	32
TE_00005538_LTR#LTR/Copia	1661	30669566	18464.52	2090	33418
TE_00005539#DNA/DTC	524	283695	541.40	0	1283
TE_00005540#MITE/DTT	215	2860	13.30	0	29
TE_00005542#MITE/DTT	181	973	5.38	2	11
TE_00005543#DNA/DTH	760	9045	11.90	3	25
TE_00005544#DNA/DTC	177	352	1.99	0	7
TE_00005545#MITE/DTT	273	826	3.03	0	7
TE_00005546#MITE/DTT	213	7482	35.13	0	71
TE_00005547#DNA/DTA	971	13183	13.58	1	58
TE_00005548#DNA/DTH	915	202535	221.35	2	572
TE_00005549_LTR#LTR/Gypsy	635	3601302	5671.34	84	12885
TE_00005550#DNA/DTM	2500	399008	159.60	1	486
TE_00005552#MITE/DTA	141	2058	14.60	1	37
TE_00005553#MITE/DTM	304	132522	435.93	79	940
TE_00005554_INT#LTR/Copia	4314	3976709	921.81	1	2519
TE_00005555#DNA/DTT	400	562	1.41	0	6
TE_00005558#DNA/DTM	825	28079	34.04	2	110
TE_00005559#DNA/DTM	1910	74264	38.88	0	114
TE_00005560#MITE/DTT	248	973	3.92	1	21
TE_00005561_INT#LTR/Gypsy	4403	148959	33.83	2	128
TE_00005562#DNA/DTC	86	4210	48.95	2	90
TE_00005564#DNA/DTC	1624	108758	66.97	0	488
TE_00005565_LTR#LTR/Gypsy	325	3549	10.92	3	19
TE_00005566_LTR#LTR/Gypsy	725	3625920	5001.27	0	10189
TE_00005567_INT#LTR/Gypsy	2316	75333	32.53	0	104
TE_00005568#DNA/DTA	731	28762	39.35	5	94
TE_00005569#DNA/DTM	852	278505	326.88	0	1236
TE_00005570_LTR#LTR/Gypsy	290	971	3.35	2	6
TE_00005571_LTR#LTR/Gypsy	138	381	2.76	1	4
TE_00005572#DNA/DTT	614	2123	3.46	0	13
TE_00005573#DNA/Helitron	3687	8177	2.22	0	64
TE_00005574#DNA/DTH	1342	75906	56.56	1	143
TE_00005576#DNA/DTH	3531	76895	21.78	1	208
TE_00005577_INT#LTR/Copia	5229	287252	54.93	9	158
TE_00005578#DNA/DTC	3446	775724	225.11	3	989
TE_00005580_INT#LTR/Gypsy	681	582251	854.99	0	1608
TE_00005581_INT#LTR/Gypsy	3594	19308	5.37	0	28
TE_00005582#MITE/DTT	132	0	0.00	0	0
TE_00005584_INT#LTR/Gypsy	91	7868	86.46	0	159
TE_00005585#DNA/Helitron	1167	5364	4.60	0	20
TE_00005586#DNA/DTT	2705	432634	159.94	0	2681
TE_00005587#MITE/DTT	165	410	2.48	1	4
TE_00005588_INT#LTR/Copia	4326	52549	12.15	5	25
TE_00005589_LTR#LTR/Copia	243	3895	16.03	2	23
TE_00005590#DNA/DTM	1348	113460	84.17	0	918
TE_00005591_INT#LTR/Gypsy	280	45107	161.10	0	398
TE_00005593_INT#LTR/Gypsy	5394	2883299	534.54	0	2310
TE_00005594#DNA/DTC	4333	508763	117.42	0	851
TE_00005595#DNA/Helitron	2299	256622	111.62	2	375
TE_00005597#DNA/DTC	4082	3966176	971.63	0	4386
TE_00005598_INT#LTR/Gypsy	7664	947713	123.66	8	615
TE_00005599_INT#LTR/Gypsy	1417	1877387	1324.90	0	2800
TE_00005600#DNA/DTT	3809	332418	87.27	0	482
TE_00005601_INT#LTR/Copia	4276	29286	6.85	0	23
TE_00005602_INT#LTR/Gypsy	12522	3767076	300.84	5	1862
TE_00005605#DNA/DTM	1176	12920	10.99	0	96
TE_00005606#MITE/DTT	92	795	8.64	3	14
TE_00005607#DNA/DTM	1245	10906	8.76	0	30
TE_00005608_LTR#LTR/Copia	1483	18944116	12774.18	1259	16961
TE_00005609_INT#LTR/Gypsy	2170	502206	231.43	0	449
TE_00005611#DNA/DTC	4186	31706	7.57	0	54
TE_00005613#DNA/DTM	521	148114	284.29	17	608
TE_00005614_INT#LTR/Gypsy	414	29503	71.26	1	119
TE_00005615#MITE/DTM	196	3775	19.26	2	66
TE_00005616#MITE/DTM	491	11480872	23382.63	2618	33965
TE_00005617_LTR#LTR/Copia	467	3384277	7246.85	52	13505
TE_00005618_LTR#LTR/Copia	623	4751466	7626.75	94	12792
TE_00005621_INT#LTR/Copia	1194	1598935	1339.14	0	3477
TE_00005622_INT#LTR/Gypsy	3264	4167478	1276.80	4	5249
TE_00005624#MITE/DTT	165	1257	7.62	0	16
TE_00005625_INT#LTR/Gypsy	2889	863450	298.88	0	732
TE_00005627_INT#LTR/Gypsy	164	27672	168.73	0	447
TE_00005629#DNA/DTM	912	21523	23.60	1	110
TE_00005630#DNA/DTC	97	7296	75.22	0	185
TE_00005631_INT#LTR/Copia	4817	1297999	269.46	0	1190
TE_00005632#DNA/Helitron	339	6769	19.97	3	44
TE_00005633_INT#LTR/Gypsy	199	550	2.76	0	5
TE_00005634#DNA/Helitron	3264	471440	144.44	0	633
TE_00005635_LTR#LTR/Gypsy	1134	968359	853.93	160	2195
TE_00005636_LTR#LTR/Copia	181	1578	8.72	5	16
TE_00005637#MITE/DTM	88	40	0.45	0	1
TE_00005638#DNA/Helitron	836	4111	4.92	1	10
TE_00005639#MITE/DTH	365	2634	7.22	1	13
TE_00005640#DNA/DTC	1185	23078	19.48	0	142
TE_00005641_INT#LTR/Gypsy	5441	2798169	514.27	11	3917
TE_00005642_LTR#LTR/Copia	272	32749	120.40	8	138
TE_00005643#MITE/DTA	178	7024	39.46	1	65
TE_00005644#MITE/DTT	219	399	1.82	0	5
TE_00005645_INT#LTR/Gypsy	500	700296	1400.59	0	2682
TE_00005646_INT#LTR/Gypsy	98	0	0.00	0	0
TE_00005647_INT#LTR/Gypsy	8914	10544755	1182.94	0	4470
TE_00005648#DNA/DTC	314	12830	40.86	0	107
TE_00005649_INT#LTR/Gypsy	3570	35796	10.03	0	30
TE_00005651#DNA/DTM	2146	86715	40.41	0	420
TE_00005652#MITE/DTT	90	4738	52.64	2	215
TE_00005653_LTR#LTR/Copia	241	2855	11.85	1	20
TE_00005654_INT#LTR/Gypsy	3183	5069692	1592.74	1	5209
TE_00005656#MITE/DTT	133	2406	18.09	1	50
TE_00005657#DNA/DTT	531	1592	3.00	0	10
TE_00005658#DNA/DTT	1215	5353	4.41	0	37
TE_00005659#DNA/DTC	3281	27132	8.27	0	45
TE_00005660_INT#LTR/Gypsy	838	1072700	1280.07	0	3072
TE_00005661_INT#LTR/Gypsy	422	140091	331.97	3	684
TE_00005662_INT#LTR/Gypsy	5386	175780	32.64	0	455
TE_00005663_INT#LTR/Gypsy	12537	3161420	252.17	4	1682
TE_00005664#DNA/DTT	720	4453	6.18	1	23
TE_00005666_INT#LTR/Copia	4628	208285	45.01	1	116
TE_00005668#MITE/DTT	119	14586	122.57	13	244
TE_00005669_INT#LTR/Copia	4859	433114	89.14	5	190
TE_00005670_LTR#LTR/Copia	500	26419	52.84	5	109
TE_00005672#DNA/DTC	4234	195944	46.28	1	285
TE_00005673#DNA/Helitron	7116	218431	30.70	0	474
TE_00005674#DNA/DTM	1412	83703	59.28	7	168
TE_00005675#DNA/DTH	2180	822920	377.49	10	899
TE_00005676#MITE/DTT	259	82407	318.17	98	391
TE_00005677#DNA/DTM	1016	14147	13.92	1	31
TE_00005679#DNA/DTA	1819	11894	6.54	0	57
TE_00005681#DNA/DTC	247	10421	42.19	0	167
TE_00005683_LTR#LTR/Gypsy	3643	2850004	782.32	19	3140
TE_00005684_LTR#LTR/Gypsy	891	9642958	10822.62	537	20741
TE_00005685#DNA/Helitron	832	8624	10.37	1	19
TE_00005687_LTR#LTR/Copia	266	7816	29.38	7	56
TE_00005688_INT#LTR/Gypsy	8952	6573839	734.34	0	2428
TE_00005689_INT#LTR/Copia	6327	144327	22.81	1	120
TE_00005690_LTR#LTR/Gypsy	950	161759	170.27	7	359
TE_00005691#MITE/DTA	187	4538	24.27	16	35
TE_00005692_INT#LTR/Gypsy	184	6877	37.38	0	70
TE_00005694#DNA/DTT	995	174984	175.86	0	4724
TE_00005695#DNA/DTC	896	2080	2.32	0	20
TE_00005696#DNA/DTC	1231	43453	35.30	10	56
TE_00005697_INT#LTR/Gypsy	2595	896921	345.63	0	1309
TE_00005700#DNA/DTA	1746	72447	41.49	1	169
TE_00005701#DNA/DTC	3738	43877	11.74	2	28
TE_00005702_INT#LTR/Copia	1806	1711470	947.66	0	2427
TE_00005703_INT#LTR/Gypsy	762	476424	625.23	1	2269
TE_00005704#MITE/DTA	157	5311	33.83	13	65
TE_00005705#DNA/DTT	779	3068	3.94	0	12
TE_00005707#DNA/DTT	1880	31774	16.90	0	172
TE_00005708#MITE/DTA	156	943	6.04	1	10
TE_00005709#DNA/Helitron	2737	113331	41.41	1	1297
TE_00005710#MITE/DTT	110	858	7.80	0	17
TE_00005711#MITE/DTA	577	11683	20.25	0	71
TE_00005713_INT#LTR/Gypsy	6862	8394242	1223.29	1	6131
TE_00005714#DNA/DTH	2181	81449	37.34	1	152
TE_00005715#MITE/DTA	176	4670	26.53	10	34
TE_00005716#DNA/DTM	1684	25186	14.96	0	77
TE_00005717_LTR#LTR/Gypsy	433	9660	22.31	8	39
TE_00005719_INT#LTR/Gypsy	3016	2787857	924.36	0	4508
TE_00005720#MITE/DTH	128	3192	24.94	3	42
TE_00005722_LTR#LTR/Gypsy	390	2154	5.52	0	11
TE_00005723_INT#LTR/Copia	1882	587912	312.39	0	779
TE_00005724#MITE/DTT	87	49	0.56	0	2
TE_00005725#MITE/DTH	147	1199	8.16	3	11
TE_00005726_INT#LTR/Copia	866	529994	612.00	14	1357
TE_00005727#DNA/DTT	4688	118396	25.26	0	458
TE_00005728_INT#LTR/Gypsy	2251	1166775	518.34	0	3189
TE_00005729_INT#LTR/Gypsy	319	45534	142.74	0	577
TE_00005730#DNA/DTM	1677	5765	3.44	0	25
TE_00005732_LTR#LTR/Gypsy	719	35956	50.01	3	140
TE_00005734#MITE/DTC	298	1825	6.12	3	15
TE_00005736#DNA/Helitron	1579	47805	30.28	0	87
TE_00005738#DNA/Helitron	2028	8268	4.08	0	12
TE_00005739_LTR#LTR/Copia	380	9407	24.76	11	36
TE_00005740#MITE/DTT	179	224	1.25	0	3
TE_00005741#DNA/DTH	2172	81926	37.72	1	136
TE_00005742_INT#LTR/Gypsy	3022	7435253	2460.37	65	7877
TE_00005743_LTR#LTR/Gypsy	337	9910	29.41	5	54
TE_00005744#MITE/DTT	504	89519	177.62	8	332
TE_00005745#DNA/DTT	1693	246077	145.35	0	1382
TE_00005746#MITE/DTT	114	1208	10.60	3	24
TE_00005748#DNA/DTC	300	51341	171.14	4	273
TE_00005749#MITE/DTM	257	3165	12.32	0	47
TE_00005750_INT#LTR/Copia	659	49279	74.78	1	190
TE_00005752_INT#LTR/Gypsy	2492	2423097	972.35	23	3258
TE_00005753#DNA/DTT	471	1294	2.75	2	5
TE_00005754_INT#LTR/Gypsy	4155	858079	206.52	0	655
TE_00005755_INT#LTR/Gypsy	4605	86678	18.82	1	42
TE_00005756#DNA/DTH	1947	27931	14.35	0	45
TE_00005757_INT#LTR/Gypsy	425	183368	431.45	98	775
TE_00005759#MITE/DTH	576	34059	59.13	5	132
TE_00005760_LTR#LTR/Copia	188	2986	15.88	4	43
TE_00005761#MITE/DTT	245	1630	6.65	1	25
TE_00005762#DNA/Helitron	1308	5408	4.13	0	13
TE_00005763#MITE/DTA	186	3005	16.16	3	24
TE_00005764#DNA/DTM	1223	13983	11.43	1	22
TE_00005765#MITE/DTA	168	1274	7.58	4	11
TE_00005766#DNA/DTT	623	1312	2.11	0	5
TE_00005767#MITE/DTH	525	1788	3.41	0	10
TE_00005768_INT#LTR/Gypsy	960	30763	32.04	2	49
TE_00005769#DNA/DTA	3877	54750	14.12	3	34
TE_00005772#DNA/Helitron	383	19551	51.05	6	84
TE_00005773_INT#LTR/Copia	4732	229980	48.60	0	126
TE_00005774_INT#LTR/Gypsy	1464	40614	27.74	0	314
TE_00005775_INT#LTR/Copia	2256	101956	45.19	1	82
TE_00005776#MITE/DTA	567	27750	48.94	7	89
TE_00005777_INT#LTR/Copia	4768	399555	83.80	11	167
TE_00005778_LTR#LTR/Gypsy	1859	1076987	579.34	4	1783
TE_00005779#DNA/DTT	414	17375	41.97	5	102
TE_00005781_LTR#LTR/Gypsy	301	2658	8.83	0	30
TE_00005782_INT#LTR/Copia	4992	438900	87.92	8	515
TE_00005784#DNA/DTC	612	206768	337.86	0	1077
TE_00005785_INT#LTR/Copia	6715	329408	49.06	1	186
TE_00005786#DNA/DTM	1994	9912	4.97	0	25
TE_00005787_INT#LTR/Copia	1754	18945	10.80	0	24
TE_00005788#DNA/DTT	1470	37814	25.72	1	101
TE_00005789_INT#LTR/Copia	211	63840	302.56	6	480
TE_00005790_INT#LTR/Copia	2596	882833	340.07	0	1460
TE_00005791#DNA/DTT	930	1386	1.49	0	7
TE_00005792#MITE/DTT	230	1019	4.43	0	14
TE_00005793#MITE/DTA	134	2146	16.01	1	27
TE_00005796_INT#LTR/Gypsy	317	127268	401.48	0	577
TE_00005797#DNA/DTC	104	627	6.03	0	10
TE_00005799_INT#LTR/Gypsy	326	22480	68.96	6	168
TE_00005800#DNA/DTC	1006	57741	57.40	0	217
TE_00005801#MITE/DTT	122	914	7.49	0	10
TE_00005802#DNA/DTT	2449	10652	4.35	0	29
TE_00005803#DNA/DTA	2109	23299	11.05	1	33
TE_00005804#DNA/Helitron	1398	21024	15.04	1	35
TE_00005805#MITE/DTT	473	6981	14.76	1	36
TE_00005806_INT#LTR/Gypsy	6514	1021107	156.76	0	1015
TE_00005807#MITE/DTM	215	971	4.52	0	7
TE_00005808_LTR#LTR/Gypsy	2255	7850051	3481.18	15	20736
TE_00005810#DNA/DTA	660	12882	19.52	2	49
TE_00005811#DNA/DTM	2040	142806	70.00	0	732
TE_00005813#MITE/DTT	529	1846	3.49	0	21
TE_00005814_LTR#LTR/Copia	193	4628	23.98	1	172
TE_00005815_INT#LTR/Gypsy	121	6471	53.48	0	76
TE_00005816_LTR#LTR/Copia	230	2788	12.12	5	22
TE_00005818#DNA/DTA	1025	6654	6.49	0	48
TE_00005819#DNA/DTC	145	311	2.14	0	3
TE_00005820_LTR#LTR/Gypsy	1162	658652	566.83	13	1970
TE_00005821#DNA/DTT	2687	21001	7.82	0	20
TE_00005822_LTR#LTR/Gypsy	4742	10514638	2217.34	2	11108
TE_00005823#DNA/DTT	1817	3539986	1948.26	3	4798
TE_00005824#MITE/DTM	94	947	10.07	1	16
TE_00005825#DNA/DTC	897	3168587	3532.43	1	8088
TE_00005826_INT#LTR/Copia	2886	11917	4.13	0	12
TE_00005827#DNA/DTA	2335	183809	78.72	3	201
TE_00005828#DNA/DTC	87	4467	51.34	0	70
TE_00005829#DNA/Helitron	15793	140990	8.93	0	180
TE_00005830#DNA/DTH	661	2254	3.41	0	12
TE_00005831#MITE/DTT	258	12633	48.97	1	71
TE_00005832_INT#LTR/Gypsy	6497	2594240	399.30	3	1958
TE_00005834_INT#LTR/Gypsy	8004	5170960	646.05	0	4223
TE_00005835#DNA/DTM	660	11147	16.89	0	39
TE_00005836#DNA/DTT	1993	9508	4.77	0	15
TE_00005837#DNA/DTM	1344	21000	15.62	2	64
TE_00005838_LTR#LTR/Gypsy	989	495389	500.90	30	947
TE_00005841#MITE/DTA	129	1551	12.02	6	17
TE_00005842_INT#LTR/Gypsy	3275	1027354	313.70	0	843
TE_00005843#MITE/DTT	228	112464	493.26	1	927
TE_00005844#DNA/DTC	921	14057	15.26	0	42
TE_00005845_INT#LTR/Gypsy	3948	1119968	283.68	3	1469
TE_00005846_LTR#LTR/Copia	156	6234	39.96	24	53
TE_00005847#DNA/DTM	1315	8646	6.57	0	17
TE_00005848_LTR#LTR/Copia	351	88981	253.51	170	316
TE_00005849#MITE/DTH	441	13733	31.14	2	105
TE_00005850_INT#LTR/Gypsy	4919	3681245	748.37	0	1778
TE_00005851_LTR#LTR/Copia	1053	1483665	1408.99	25	2881
TE_00005852#MITE/DTH	284	63686	224.25	94	310
TE_00005854_INT#LTR/Gypsy	817	159788	195.58	0	398
TE_00005856_LTR#LTR/Copia	161	9683	60.14	42	72
TE_00005857#DNA/DTT	1829	23294	12.74	0	82
TE_00005858#DNA/DTT	2088	117299	56.18	0	238
TE_00005859_INT#LTR/Gypsy	740	2399961	3243.19	0	5832
TE_00005862#DNA/Helitron	494	498	1.01	0	5
TE_00005863_LTR#LTR/Gypsy	933	9380917	10054.57	0	11149
TE_00005865#DNA/DTH	803	8264	10.29	3	35
TE_00005866#MITE/DTA	438	2793	6.38	2	27
TE_00005867_INT#LTR/Copia	1449	1258994	868.87	0	2719
TE_00005868#MITE/DTM	175	2991	17.09	1	46
TE_00005869_INT#LTR/Gypsy	134	304	2.27	0	9
TE_00005870#DNA/DTA	1212	4667	3.85	0	10
TE_00005872_INT#LTR/Gypsy	3510	52219	14.88	0	41
TE_00005875#DNA/DTM	976	4530	4.64	0	18
TE_00005876#MITE/DTM	329	42375	128.80	29	197
TE_00005878_LTR#LTR/Copia	210	6805	32.40	0	41
TE_00005879#DNA/DTM	821	21903	26.68	1	45
TE_00005880#MITE/DTT	404	1573	3.89	0	6
TE_00005881_LTR#LTR/Copia	399	12672	31.76	9	142
TE_00005882_LTR#LTR/Copia	1734	3216034	1854.69	106	5600
TE_00005883#MITE/DTA	373	23010	61.69	2	93
TE_00005884#DNA/DTM	419	6668	15.91	0	27
TE_00005885_INT#LTR/Copia	4409	165718	37.59	0	221
TE_00005887_LTR#LTR/Copia	1317	4650940	3531.47	618	9405
TE_00005888#DNA/DTH	850	39997	47.06	0	115
TE_00005889#DNA/DTT	577	123869	214.68	0	574
TE_00005890_INT#LTR/Gypsy	5069	840632	165.84	0	1107
TE_00005891#DNA/Helitron	9837	265096	26.95	0	372
TE_00005892#DNA/DTT	4089	32536	7.96	0	38
TE_00005893#DNA/Helitron	3595	191793	53.35	0	689
TE_00005894_LTR#LTR/Copia	493	170865	346.58	32	746
TE_00005895_LTR#LTR/Gypsy	339	4448	13.12	2	58
TE_00005896_INT#LTR/Gypsy	4782	19210	4.02	0	37
TE_00005897_INT#LTR/Gypsy	4952	6567741	1326.28	9	4586
TE_00005898_INT#LTR/Gypsy	4849	64297	13.26	0	44
TE_00005899#DNA/DTC	4076	3181876	780.64	4	5404
TE_00005900_INT#LTR/Copia	4940	1190688	241.03	22	1612
TE_00005901#DNA/Helitron	1701	12045	7.08	0	18
TE_00005902#MITE/DTT	125	245	1.96	0	3
TE_00005903#MITE/DTT	312	22572	72.35	0	462
TE_00005904#DNA/DTH	1188	247730	208.53	94	301
TE_00005905_INT#LTR/Gypsy	4995	48364	9.68	0	37
TE_00005907#DNA/DTC	3518	44416	12.63	0	76
