chrom	length	bases	mean	min	max
TE_00002343_INT#LTR/Gypsy	2736	5368879	1962.31	7	5492
TE_00002344_INT#LTR/Gypsy	3948	3250617	823.36	0	4921
TE_00002345_INT#LTR/Gypsy	782	2918718	3732.38	0	9379
TE_00002347#DNA/DTC	1288	118241	91.80	6	343
TE_00002348_INT#LTR/Gypsy	1528	4691246	3070.19	7	13937
TE_00002349#DNA/DTM	3071	143347	46.68	0	180
TE_00002350_INT#LTR/Gypsy	7643	11562141	1512.78	59	5795
TE_00002351#DNA/DTA	871	48722	55.94	27	135
TE_00002352#DNA/DTC	1213	713062	587.85	2	2191
TE_00002353#MITE/DTM	140	732	5.23	3	6
TE_00002354#DNA/DTH	867	89320	103.02	0	346
TE_00002356_LTR#LTR/Copia	326	8849	27.14	1	66
TE_00002357#DNA/DTC	1526	146405	95.94	2	357
TE_00002358#DNA/Helitron	4229	182284	43.10	0	273
TE_00002359#DNA/DTT	3432	92708	27.01	0	177
TE_00002360_INT#LTR/Gypsy	716	757046	1057.33	198	2114
TE_00002361#MITE/DTA	167	389	2.33	1	3
TE_00002362#DNA/DTT	1281	3550592	2771.73	151	5739
TE_00002363#MITE/DTT	95	9343	98.35	29	164
TE_00002367#DNA/DTT	1342	103731	77.30	0	1554
TE_00002368#DNA/DTA	761	47026	61.80	26	119
TE_00002369_INT#LTR/Gypsy	7653	9099235	1188.98	2	7306
TE_00002370#DNA/DTM	1264	10395	8.22	1	41
TE_00002371_INT#LTR/Gypsy	422	311968	739.26	1	1660
TE_00002376_INT#LTR/Copia	6819	24565107	3602.45	0	9216
TE_00002377_LTR#LTR/Copia	420	16922	40.29	8	67
TE_00002378#MITE/DTA	158	1011	6.40	2	10
TE_00002379#MITE/DTA	551	20898	37.93	3	116
TE_00002380_INT#LTR/Copia	981	8003866	8158.88	0	21851
TE_00002381_LTR#LTR/Gypsy	95	13820	145.47	97	173
TE_00002382#MITE/DTT	236	5798	24.57	1	70
TE_00002383#DNA/DTM	2752	37574	13.65	1	66
TE_00002384#DNA/Helitron	5584	59004	10.57	0	283
TE_00002385_LTR#LTR/Gypsy	289	11450	39.62	9	81
TE_00002386_INT#LTR/Copia	2467	2041003	827.32	0	1928
TE_00002387#DNA/DTC	107	1079	10.08	1	25
TE_00002388_INT#LTR/Copia	241	41945	174.05	0	288
TE_00002389_INT#LTR/Gypsy	4409	5201475	1179.74	40	3529
TE_00002390#MITE/DTT	238	3192	13.41	2	48
TE_00002391#DNA/DTM	1428	49269	34.50	2	121
TE_00002392_INT#LTR/Gypsy	3153	5729311	1817.10	8	8727
TE_00002393_INT#LTR/Gypsy	2388	1613014	675.47	0	7910
TE_00002394#DNA/Helitron	873	10530	12.06	0	139
TE_00002396#DNA/DTH	795	1085634	1365.58	0	4412
TE_00002397#DNA/Helitron	888	149529	168.39	0	650
TE_00002398_INT#LTR/Gypsy	106	2681	25.29	0	53
TE_00002399#DNA/DTH	1147	320181	279.15	1	531
TE_00002400#MITE/DTT	376	43323	115.22	5	149
TE_00002401#MITE/DTT	128	2959	23.12	2	50
TE_00002403#DNA/DTH	773	10973	14.20	3	72
TE_00002404#MITE/DTH	512	46238	90.31	0	449
TE_00002405#DNA/DTT	1619	17248	10.65	0	163
TE_00002406#MITE/DTT	93	427	4.59	4	5
TE_00002407#MITE/DTH	349	2329	6.67	2	18
TE_00002408#DNA/DTM	1371	41432	30.22	4	317
TE_00002409#DNA/DTA	696	8105	11.65	2	34
TE_00002410_INT#LTR/Gypsy	1650	1393858	844.76	0	7091
TE_00002411#DNA/DTC	3498	630918	180.37	4	525
TE_00002414_INT#LTR/Copia	2535	4409228	1739.34	1	2207
TE_00002415#DNA/DTM	1566	60189	38.43	2	206
TE_00002416#DNA/DTM	4270	125238	29.33	7	91
TE_00002417#MITE/DTH	244	187243	767.39	10	1250
TE_00002418_INT#LTR/Gypsy	9315	20309388	2180.29	0	6215
TE_00002419#DNA/DTA	1118	33251	29.74	12	56
TE_00002420_LTR#LTR/Copia	949	10380701	10938.57	1218	26533
TE_00002421_LTR#LTR/Gypsy	286	7627445	26669.39	9614	33887
TE_00002422_LTR#LTR/Copia	331	13527	40.87	11	64
TE_00002423_LTR#LTR/Gypsy	1205	5344465	4435.24	291	9642
TE_00002425#DNA/Helitron	1003	5464	5.45	0	74
TE_00002426#DNA/DTC	272	84740	311.54	2	1029
TE_00002427_INT#LTR/Gypsy	2727	11872165	4353.56	29	11761
TE_00002428#DNA/DTC	3763	1651005	438.75	2	1972
TE_00002430_INT#LTR/Copia	838	9483497	11316.82	0	21131
TE_00002431_INT#LTR/Gypsy	1893	93737	49.52	0	165
TE_00002432_INT#LTR/Gypsy	4950	2280397	460.69	0	1016
TE_00002433#DNA/Helitron	228	386	1.69	0	3
TE_00002434#DNA/DTM	553	16322	29.52	1	113
TE_00002435#MITE/DTA	179	943	5.27	3	9
TE_00002436_INT#LTR/Gypsy	9107	8883903	975.50	0	3337
TE_00002437#MITE/DTH	200	15302	76.51	38	106
TE_00002438#DNA/DTA	1406	1356147	964.54	1	2923
TE_00002439#DNA/DTM	1580	71640	45.34	2	132
TE_00002440_LTR#LTR/Gypsy	1177	1587144	1348.47	219	6182
TE_00002441#DNA/Helitron	676	2416	3.57	0	64
TE_00002442#DNA/DTC	1061	7404203	6978.51	0	14230
TE_00002443#DNA/DTM	2793	71930	25.75	0	142
TE_00002444#MITE/DTA	158	4650	29.43	22	35
TE_00002445_INT#LTR/Copia	328	27261	83.11	19	134
TE_00002447_LTR#LTR/Gypsy	719	23209944	32280.87	2369	48049
TE_00002448#DNA/DTT	543	6309	11.62	0	70
TE_00002449_LTR#LTR/Copia	209	2395	11.46	6	19
TE_00002450#DNA/DTM	1497	36827	24.60	0	200
TE_00002451#DNA/DTT	1597	164197	102.82	0	565
TE_00002452_LTR#LTR/Gypsy	166	32669	196.80	48	406
TE_00002453_LTR#LTR/Gypsy	539	241708	448.44	49	911
TE_00002454_LTR#LTR/Copia	1671	37397453	22380.28	3625	58604
TE_00002455#MITE/DTT	257	986	3.84	0	10
TE_00002457#MITE/DTT	233	18458	79.22	9	134
TE_00002458#DNA/DTT	842	5057	6.01	1	23
TE_00002459#DNA/DTM	2173	27163	12.50	0	51
TE_00002460#DNA/DTT	1108	7114	6.42	1	35
TE_00002461_INT#LTR/Copia	9094	5026519	552.73	3	3318
TE_00002462#DNA/DTC	1092	67983	62.26	0	220
TE_00002464#DNA/DTA	113	4324	38.27	3	72
TE_00002465#MITE/DTT	242	28940	119.59	6	182
TE_00002466#DNA/Helitron	3686	125021	33.92	0	807
TE_00002467#MITE/DTM	91	1458	16.02	6	25
TE_00002470#DNA/DTT	814	326191	400.73	1	1450
TE_00002471_INT#LTR/Copia	7010	9026397	1287.65	8	4759
TE_00002473#MITE/DTH	274	7383	26.95	15	35
TE_00002475#MITE/DTA	170	8465	49.79	4	75
TE_00002476_INT#LTR/Gypsy	208	14713	70.74	3	221
TE_00002477_INT#LTR/Copia	781	2148106	2750.46	0	10625
TE_00002478_LTR#LTR/Copia	191	3597	18.83	11	32
TE_00002479#MITE/DTA	176	613	3.48	1	10
TE_00002480_INT#LTR/Gypsy	5714	6350614	1111.41	6	6303
TE_00002481_INT#LTR/Gypsy	845	465311	550.66	0	1917
TE_00002483_INT#LTR/Gypsy	1148	2257108	1966.12	201	3854
TE_00002484#DNA/Helitron	1231	14205	11.54	0	44
TE_00002486_LTR#LTR/Copia	2704	1709328	632.15	36	1380
TE_00002487#DNA/DTT	1982	8803142	4441.54	2	8571
TE_00002488_INT#LTR/Gypsy	4485	68051	15.17	2	63
TE_00002489#MITE/DTT	175	466	2.66	0	4
TE_00002491_INT#LTR/Gypsy	1727	5947693	3443.94	0	6015
TE_00002492#DNA/DTT	4162	116083	27.89	0	1260
TE_00002493_INT#LTR/Gypsy	4588	1870030	407.59	0	1607
TE_00002494#DNA/DTT	1931	18867	9.77	0	46
TE_00002495#MITE/DTM	417	56594	135.72	2	657
TE_00002497_INT#LTR/Gypsy	4490	230493	51.33	8	882
TE_00002498#MITE/DTT	384	672882	1752.30	9	3453
TE_00002499_INT#LTR/Gypsy	252	6657	26.42	0	46
TE_00002500#MITE/DTT	284	1138299	4008.10	7	6643
TE_00002501_LTR#LTR/Gypsy	3574	5209385	1457.58	16	5981
TE_00002502#DNA/DTC	209	4176	19.98	3	27
TE_00002503#DNA/DTA	1159	37161	32.06	1	157
TE_00002504_INT#LTR/Copia	4920	1054734	214.38	2	817
TE_00002505_LTR#LTR/Gypsy	1401	21287716	15194.66	1471	41055
TE_00002506_INT#LTR/Copia	148	2465226	16656.93	0	24607
TE_00002507_INT#LTR/Gypsy	8104	36697999	4528.38	0	64169
TE_00002508#DNA/DTM	1653	23959	14.49	0	108
TE_00002509#MITE/DTC	357	8165	22.87	0	55
TE_00002510#DNA/DTH	1676	116614	69.58	0	322
TE_00002511#DNA/Helitron	1101	7415	6.73	0	47
TE_00002513#DNA/Helitron	4901	848638	173.16	0	2759
TE_00002514#MITE/DTT	323	96383	298.40	178	359
TE_00002516#DNA/DTC	3559	2046610	575.05	0	1326
TE_00002517#DNA/DTM	665	120049	180.52	18	421
TE_00002518#MITE/DTH	174	497	2.86	1	5
TE_00002519#DNA/DTM	824	55197	66.99	13	124
TE_00002520#MITE/DTC	332	1147	3.45	0	8
TE_00002521#DNA/DTM	4562	173852	38.11	1	82
TE_00002524_LTR#LTR/Gypsy	3121	3882040	1243.84	320	3899
TE_00002526_INT#LTR/Gypsy	4761	1711575	359.50	0	1573
TE_00002527_LTR#LTR/Gypsy	576	4018849	6977.17	1049	19683
TE_00002528_LTR#LTR/Gypsy	473	8790	18.58	9	31
TE_00002529#DNA/DTM	1000	268173	268.17	9	725
TE_00002530#DNA/DTT	710	8486	11.95	0	33
TE_00002532_INT#LTR/Gypsy	3521	673562	191.30	0	1305
TE_00002533#DNA/DTH	966	160012	165.64	2	451
TE_00002534_INT#LTR/Copia	147	3772486	25663.17	1182	39429
TE_00002535_LTR#LTR/Gypsy	1135	2048789	1805.10	128	6132
TE_00002536#DNA/DTC	3257	863545	265.14	2	2153
TE_00002538_INT#LTR/Gypsy	2209	6078131	2751.53	0	15503
TE_00002539#DNA/Helitron	2118	74999	35.41	9	123
TE_00002540_INT#LTR/Gypsy	564	929446	1647.95	0	3185
TE_00002541#DNA/DTC	3484	81088	23.27	3	50
TE_00002542#DNA/DTC	1202	144307	120.06	0	339
TE_00002543#MITE/DTT	282	962	3.41	0	7
TE_00002544#DNA/DTH	1180	357662	303.10	21	632
TE_00002545_INT#LTR/Gypsy	4764	131643	27.63	6	60
TE_00002546#DNA/DTH	882	17436	19.77	1	98
TE_00002547#DNA/DTT	1673	470656	281.32	1	2121
TE_00002549#MITE/DTH	581	3149	5.42	1	12
TE_00002550_INT#LTR/Gypsy	4505	9139115	2028.66	2	10067
TE_00002551#DNA/DTT	800	5290	6.61	0	49
TE_00002553#DNA/DTM	1223	55273	45.19	12	154
TE_00002554#DNA/DTT	2668	191129	71.64	0	684
TE_00002555#DNA/Helitron	5216	167977	32.20	0	343
TE_00002557#MITE/DTT	114	450	3.95	0	9
TE_00002558#DNA/DTM	1123	10943	9.74	0	89
TE_00002559#DNA/DTM	923	15810	17.13	3	32
TE_00002560_INT#LTR/Copia	4602	98630	21.43	1	71
TE_00002561_LTR#LTR/Gypsy	577	603658	1046.20	70	3149
TE_00002562#DNA/Helitron	577	79109	137.10	1	479
TE_00002564_INT#LTR/Copia	6095	580494	95.24	1	897
TE_00002565#DNA/DTT	4047	585018	144.56	0	2060
TE_00002567#MITE/DTH	319	39860	124.95	48	192
TE_00002568_INT#LTR/Gypsy	2592	5650889	2180.13	0	10885
TE_00002569_INT#LTR/Gypsy	3155	5269485	1670.20	10	5583
TE_00002570#DNA/Helitron	553	8050	14.56	1	82
TE_00002571#MITE/DTM	428	36941	86.31	3	166
TE_00002572_INT#LTR/Gypsy	530	930638	1755.92	0	6755
TE_00002573_INT#LTR/Gypsy	508	110809	218.13	1	437
TE_00002574#DNA/Helitron	3133	889300	283.85	1	1945
TE_00002575#DNA/DTC	2709	182700	67.44	1	141
TE_00002576#MITE/DTM	132	2373	17.98	2	33
TE_00002577#DNA/DTA	795	6188	7.78	0	68
TE_00002578_INT#LTR/Gypsy	146	1778	12.18	0	23
TE_00002579_INT#LTR/Copia	579	136324	235.45	66	295
TE_00002580#DNA/Helitron	1766	8637	4.89	0	75
TE_00002581#MITE/DTT	312	9813	31.45	12	44
TE_00002582_LTR#LTR/Gypsy	4199	9367859	2230.97	15	10047
TE_00002583_INT#LTR/Gypsy	749	2364892	3157.40	0	6929
TE_00002584_INT#LTR/Gypsy	4936	5002179	1013.41	7	7809
TE_00002585#DNA/DTH	1150	111426	96.89	6	305
TE_00002586#DNA/DTT	254	442012	1740.20	1	2457
TE_00002587#DNA/DTH	85	2724	32.05	0	65
TE_00002590#DNA/DTM	1360	82164	60.41	20	144
TE_00002591#MITE/DTT	159	48319	303.89	1	877
TE_00002592#DNA/DTC	3825	2827393	739.19	3	3663
TE_00002593#DNA/DTH	321	87532	272.69	0	549
TE_00002594#DNA/DTT	1936	86225	44.54	0	665
TE_00002595#DNA/Helitron	7758	224043	28.88	0	454
TE_00002596_LTR#LTR/Gypsy	375	9174150	24464.40	3518	38859
TE_00002597#DNA/DTM	593	3215	5.42	0	17
TE_00002599_INT#LTR/Gypsy	3236	2040843	630.67	1	2797
TE_00002601_INT#LTR/Gypsy	1172	1604098	1368.68	0	5221
TE_00002603#DNA/DTC	2130	40458	18.99	0	49
TE_00002604#DNA/Helitron	3831	53535	13.97	0	127
TE_00002605#DNA/Helitron	1132	6433	5.68	2	15
TE_00002606_INT#LTR/Gypsy	7938	8353130	1052.30	3	7475
TE_00002607#DNA/DTT	136	21466	157.84	2	248
TE_00002608#DNA/DTM	156	11519	73.84	2	171
TE_00002610_INT#LTR/Copia	1291	3325114	2575.61	0	4640
TE_00002611_INT#LTR/Gypsy	186	121327	652.30	51	1052
TE_00002612_INT#LTR/Gypsy	3598	201674	56.05	0	229
TE_00002613_INT#LTR/Gypsy	535	743417	1389.56	0	3262
TE_00002614_INT#LTR/Gypsy	3586	1671441	466.10	1	3070
TE_00002615_INT#LTR/Gypsy	10919	6107617	559.36	1	2489
TE_00002616_INT#LTR/Gypsy	5301	1985593	374.57	1	1917
TE_00002617#DNA/DTC	421	13163	31.27	0	83
TE_00002618_INT#LTR/Gypsy	612	199067	325.27	1	1423
TE_00002619_INT#LTR/Copia	2390	145779	61.00	0	164
TE_00002620#MITE/DTT	86	2474	28.77	0	69
TE_00002621#DNA/Helitron	3024	76837	25.41	0	461
TE_00002622_INT#LTR/Copia	4638	517938	111.67	9	264
TE_00002623_INT#LTR/Gypsy	951	5730193	6025.44	0	16626
TE_00002624#DNA/DTT	3470	846313	243.89	0	3250
TE_00002625#DNA/DTT	2445	97156	39.74	0	665
TE_00002626#MITE/DTT	577	265779	460.62	0	1180
TE_00002627#DNA/DTH	1735	317472	182.98	0	2649
TE_00002628_INT#LTR/Gypsy	698	8237253	11801.22	0	44832
TE_00002629_INT#LTR/Gypsy	2646	539083	203.74	0	608
TE_00002630_INT#LTR/Gypsy	1037	5378714	5186.80	1	15618
TE_00002631_INT#LTR/Gypsy	5200	2090552	402.03	14	1466
TE_00002632#DNA/DTC	3398	972274	286.13	6	896
TE_00002633#MITE/DTT	157	9875	62.90	4	135
TE_00002635_LTR#LTR/Copia	1484	28191053	18996.67	7289	24095
TE_00002636_INT#LTR/Gypsy	280	478393	1708.55	1	3443
TE_00002637_LTR#LTR/Copia	1710	37023695	21651.28	1826	70009
TE_00002638_INT#LTR/Gypsy	6555	9630132	1469.13	23	8314
TE_00002639_INT#LTR/Gypsy	1696	911929	537.69	1	2364
TE_00002640#MITE/DTT	163	12156	74.58	0	238
TE_00002641#DNA/DTT	2604	28776	11.05	1	268
TE_00002644_LTR#LTR/Gypsy	3583	1069123	298.39	29	1416
TE_00002645_INT#LTR/Gypsy	2058	5910323	2871.88	2	8577
TE_00002646#DNA/DTT	1729	23209	13.42	0	165
TE_00002647_INT#LTR/Gypsy	7800	10341564	1325.84	52	6364
TE_00002648_LTR#LTR/Gypsy	4082	16729822	4098.44	85	26073
TE_00002649_LTR#LTR/Gypsy	307	4748	15.47	7	25
TE_00002651#DNA/Helitron	3064	27871	9.10	0	107
TE_00002652_INT#LTR/Gypsy	1575	20843969	13234.27	0	21998
TE_00002653#DNA/DTT	954	6174	6.47	0	83
TE_00002656_LTR#LTR/Gypsy	1045	2313579	2213.95	116	6306
TE_00002658_INT#LTR/Gypsy	12218	5086126	416.28	4	4272
TE_00002659#DNA/DTA	671	16274	24.25	6	47
TE_00002660#DNA/DTM	1292	62986	48.75	4	160
TE_00002661#MITE/DTH	297	13053	43.95	9	91
TE_00002662#DNA/DTT	4013	1339311	333.74	0	2922
TE_00002663#DNA/DTH	1431	215348	150.49	5	453
TE_00002664#DNA/DTH	1126	53116	47.17	1	250
TE_00002665#MITE/DTA	165	1866	11.31	1	19
TE_00002666#DNA/DTA	703	29394	41.81	5	79
TE_00002667#DNA/Helitron	1187	81804	68.92	0	736
TE_00002668#DNA/Helitron	5184	81326	15.69	0	123
TE_00002669#DNA/Helitron	1425	89406	62.74	1	334
TE_00002670#DNA/DTT	1614	40410	25.04	0	153
TE_00002671_LTR#LTR/Copia	135	32334	239.51	150	363
TE_00002673_INT#LTR/Gypsy	603	187418	310.81	4	917
TE_00002674#MITE/DTA	196	4402	22.46	4	78
TE_00002676#DNA/DTM	2399	36255	15.11	0	54
TE_00002677_LTR#LTR/Gypsy	540	1733907	3210.94	144	8196
TE_00002678#DNA/DTM	2152	52749	24.51	0	90
TE_00002679#DNA/DTC	4865	217639	44.74	0	178
TE_00002680#DNA/DTT	4203	90667	21.57	0	397
TE_00002681#DNA/DTT	1508	102957	68.27	0	254
TE_00002682#DNA/DTH	935	36285	38.81	0	173
TE_00002683_INT#LTR/Gypsy	114	7995	70.13	0	194
TE_00002684_INT#LTR/Copia	106	81213	766.16	3	1281
TE_00002685_INT#LTR/Gypsy	633	2146715	3391.33	0	9916
TE_00002688#MITE/DTT	390	2624	6.73	2	27
TE_00002690#DNA/DTM	1123	10776	9.60	3	73
TE_00002692#DNA/DTC	3537	3837675	1085.01	34	3511
TE_00002693#DNA/DTC	693	175027	252.56	1	2109
TE_00002694#DNA/DTT	1817	14688	8.08	0	200
TE_00002695_INT#LTR/Gypsy	960	6721344	7001.40	52	19702
TE_00002696_LTR#LTR/Gypsy	1159	4121881	3556.41	0	7032
TE_00002697#DNA/DTH	1099	146162	133.00	0	362
TE_00002698_INT#LTR/Gypsy	442	1203117	2721.98	2	4485
TE_00002699#DNA/DTM	845	4428	5.24	0	28
TE_00002700_INT#LTR/Copia	1922	2463397	1281.68	0	8041
TE_00002702_INT#LTR/Gypsy	733	895716	1221.99	0	3214
TE_00002703#DNA/DTT	3921	26396505	6732.08	2	13959
TE_00002704_INT#LTR/Gypsy	6604	6775195	1025.92	2	6173
TE_00002705_INT#LTR/Gypsy	647	300316	464.17	0	867
TE_00002707#MITE/DTT	365	20764	56.89	1	198
TE_00002708_INT#LTR/Gypsy	414	1454900	3514.25	3	5878
TE_00002709#DNA/DTM	815	7490	9.19	0	122
TE_00002710#DNA/DTT	845	433752	513.32	10	1715
TE_00002711#DNA/Helitron	1065	15847	14.88	0	67
TE_00002712#DNA/Helitron	518	2676731	5167.43	419	10193
TE_00002713#MITE/DTA	187	18933	101.25	0	169
TE_00002714_INT#LTR/Copia	4743	198128	41.77	5	373
TE_00002715_INT#LTR/Gypsy	11743	5738071	488.64	5	2380
TE_00002716#MITE/DTT	192	6828	35.56	4	83
TE_00002717_INT#LTR/Copia	5864	2108282	359.53	1	698
TE_00002718#DNA/DTT	508	10285	20.25	0	145
TE_00002719_INT#LTR/Copia	4597	139309	30.30	0	95
TE_00002720#DNA/DTH	1768	70949	40.13	4	120
TE_00002722_INT#LTR/Gypsy	539	1549001	2873.84	0	8878
TE_00002723#DNA/DTT	733	20059	27.37	1	184
TE_00002726#DNA/DTM	587	15795	26.91	3	56
TE_00002727#DNA/Helitron	1383	7793	5.63	0	35
TE_00002728_LTR#LTR/Copia	1533	21507602	14029.75	0	57948
TE_00002730_INT#LTR/Gypsy	1494	511639	342.46	0	1430
TE_00002731#DNA/DTC	261	8025	30.75	0	160
TE_00002732#DNA/DTT	1528	5747	3.76	0	17
TE_00002733#MITE/DTT	105	35272	335.92	210	460
TE_00002734#DNA/DTM	2491	87595	35.16	0	397
TE_00002736_INT#LTR/Gypsy	1270	1323682	1042.27	0	2371
TE_00002737#MITE/DTM	209	58007	277.55	5	416
TE_00002738#DNA/DTC	3514	354092	100.77	3	932
TE_00002739_LTR#LTR/Gypsy	3993	6552300	1640.95	14	6740
TE_00002741_INT#LTR/Gypsy	4800	814930	169.78	8	531
TE_00002743_INT#LTR/Gypsy	591	12949102	21910.49	0	28812
TE_00002744#DNA/DTC	114	8483	74.41	14	169
TE_00002745#DNA/DTH	1146	170276	148.58	0	384
TE_00002746_INT#LTR/Gypsy	3171	46816	14.76	0	196
TE_00002747#DNA/DTC	4329	1501566	346.86	3	1112
TE_00002748_INT#LTR/Copia	169	25819	152.78	0	249
TE_00002749#DNA/DTM	1683	31229	18.56	1	54
TE_00002751_INT#LTR/Gypsy	6375	7086276	1111.57	3	3614
TE_00002752_LTR#LTR/Gypsy	356	26860249	75450.14	31649	116096
TE_00002753_LTR#LTR/Copia	177	3111	17.58	4	48
TE_00002754_INT#LTR/Copia	851	20872492	24527.02	15371	27161
TE_00002755#MITE/DTT	96	7744	80.67	6	205
TE_00002756_INT#LTR/Copia	163	42369	259.93	0	556
TE_00002757_LTR#LTR/Copia	678	13940508	20561.22	1273	47775
TE_00002758#DNA/DTT	670	6111	9.12	2	19
TE_00002759#DNA/DTT	736	51764	70.33	1	791
TE_00002761_INT#LTR/Gypsy	1618	147891	91.40	0	1112
TE_00002762#DNA/DTT	3806	22060	5.80	0	44
TE_00002763#DNA/Helitron	4109	168617	41.04	0	243
TE_00002764#DNA/DTA	665	10638	16.00	0	172
TE_00002765#DNA/Helitron	9054	955654	105.55	0	1972
TE_00002766_INT#LTR/Gypsy	2127	709235	333.44	2	732
TE_00002767#MITE/DTM	400	45992	114.98	8	257
TE_00002768#DNA/DTH	789	48410	61.36	24	127
TE_00002769#MITE/DTT	148	2669	18.03	0	54
TE_00002770#DNA/DTC	3349	71478	21.34	1	92
TE_00002771_LTR#LTR/Copia	143	128655	899.69	485	987
TE_00002772#DNA/DTH	2548	515509	202.32	0	1139
TE_00002773#DNA/DTC	421	212266	504.19	1	902
TE_00002774#DNA/DTM	1203	72220	60.03	14	245
TE_00002775#DNA/DTM	386	6469	16.76	1	55
TE_00002776#DNA/Helitron	2351	36986	15.73	0	59
TE_00002777#MITE/DTM	340	34897	102.64	23	227
TE_00002778_INT#LTR/Copia	4443	553108	124.49	2	696
TE_00002779_INT#LTR/Gypsy	1198	6072509	5068.87	0	12469
TE_00002780_INT#LTR/Gypsy	322	368071	1143.08	0	1789
TE_00002781_INT#LTR/Gypsy	1946	7782401	3999.18	2	17256
TE_00002782_INT#LTR/Gypsy	6093	4684755	768.87	21	2159
TE_00002783#MITE/DTT	486	2300595	4733.73	6	10502
TE_00002784_INT#LTR/Gypsy	6971	10849309	1556.35	36	4798
TE_00002785_INT#LTR/Gypsy	4269	3531645	827.28	0	1304
TE_00002787_LTR#LTR/Copia	139	11146	80.19	49	95
TE_00002789_LTR#LTR/Copia	171	17433	101.95	44	138
TE_00002791#MITE/DTA	570	198256	347.82	177	460
TE_00002792_INT#LTR/Gypsy	3045	6133041	2014.13	16	4519
TE_00002793_INT#LTR/Copia	5144	156870	30.50	1	297
TE_00002794#DNA/DTT	1472	6942	4.72	0	17
TE_00002795#MITE/DTC	366	43734	119.49	20	139
TE_00002796_LTR#LTR/Copia	1388	7821652	5635.20	159	16471
TE_00002797_LTR#LTR/Gypsy	557	1850188	3321.70	835	8032
TE_00002799_INT#LTR/Gypsy	122	6840	56.07	0	103
TE_00002800#DNA/DTC	1482	152236	102.72	27	244
TE_00002801#MITE/DTT	86	3162	36.77	0	66
TE_00002802_INT#LTR/Gypsy	11806	7338867	621.62	3	2621
TE_00002803#DNA/DTC	3497	1232584	352.47	1	2981
TE_00002804#DNA/DTT	1310	17757	13.55	0	121
TE_00002805_INT#LTR/Gypsy	3183	15704483	4933.86	7	15788
TE_00002806#DNA/DTT	3929	67321	17.13	0	315
TE_00002807#DNA/DTT	1653	129588	78.40	1	396
TE_00002808#MITE/DTT	80	122127	1526.59	1290	2636
TE_00002809_LTR#LTR/Copia	344	189568	551.07	123	1655
TE_00002811#DNA/DTA	721	15036	20.85	0	33
TE_00002813#DNA/DTM	663	6150	9.28	2	24
TE_00002815#DNA/DTT	336	133039	395.95	1	660
TE_00002816#DNA/DTC	4081	721722	176.85	0	1089
TE_00002817_INT#LTR/Gypsy	282	10774	38.21	0	82
TE_00002818#DNA/Helitron	1177	12818	10.89	0	48
TE_00002819_INT#LTR/Gypsy	535	972897	1818.50	0	4127
TE_00002821_INT#LTR/Gypsy	3470	1483117	427.41	1	1851
TE_00002822_INT#LTR/Copia	7719	11979875	1552.00	3	6764
TE_00002823#MITE/DTC	228	15086	66.17	1	139
TE_00002824#DNA/DTT	2374	12209	5.14	0	69
TE_00002826#DNA/DTH	831	97300	117.09	16	329
TE_00002829#MITE/DTT	403	175039	434.34	22	1216
TE_00002830_INT#LTR/Gypsy	524	112242	214.20	0	682
TE_00002831#DNA/Helitron	1570	42661	27.17	0	491
TE_00002832#DNA/DTT	1410	97302	69.01	1	344
TE_00002834#MITE/DTM	309	31245	101.12	32	180
TE_00002835#DNA/DTM	1341	39887	29.74	0	154
TE_00002836_INT#LTR/Copia	4816	331855	68.91	4	346
TE_00002837_INT#LTR/Gypsy	1649	442320	268.24	0	452
TE_00002838_LTR#LTR/Copia	200	2961	14.80	6	18
TE_00002840#DNA/DTC	4193	23667531	5644.53	89	10129
TE_00002841_INT#LTR/Gypsy	2441	2509309	1027.98	0	5093
TE_00002842#MITE/DTC	586	3296	5.62	1	11
TE_00002843#MITE/DTT	318	159705	502.22	112	746
TE_00002844_INT#LTR/Gypsy	2218	2124485	957.84	0	6285
TE_00002845_LTR#LTR/Copia	376	17172	45.67	6	88
TE_00002846_LTR#LTR/Copia	255	5529	21.68	0	52
TE_00002847_INT#LTR/Gypsy	6147	10835641	1762.75	12	8347
TE_00002848_LTR#LTR/Copia	1017	901027	885.97	20	1612
TE_00002849_INT#LTR/Gypsy	3098	2074660	669.68	0	2024
TE_00002850#DNA/Helitron	2663	321786	120.84	0	488
TE_00002851#MITE/DTM	167	3087	18.49	1	43
TE_00002852#MITE/DTH	456	9401	20.62	1	215
TE_00002853#DNA/DTC	3876	2911978	751.28	3	5609
TE_00002855#DNA/DTT	1237	304422	246.10	0	2616
TE_00002856#MITE/DTH	364	2141	5.88	0	10
TE_00002857#MITE/DTM	214	1212	5.66	2	9
TE_00002858#DNA/Helitron	1005	6972	6.94	2	27
TE_00002859_LTR#LTR/Gypsy	308	3593	11.67	4	18
TE_00002860_INT#LTR/Copia	8875	10856500	1223.27	3	5480
TE_00002861_INT#LTR/Gypsy	416	196491	472.33	0	1189
TE_00002863#MITE/DTH	535	5094	9.52	3	48
TE_00002864#DNA/DTA	3037	306150	100.81	0	667
TE_00002865#DNA/Helitron	1247	188807	151.41	8	399
TE_00002866#DNA/DTT	1798	46129	25.66	0	228
TE_00002867_LTR#LTR/Gypsy	876	197739	225.73	29	514
TE_00002868#DNA/DTA	1320	22043	16.70	1	86
TE_00002869_INT#LTR/Gypsy	731	839935	1149.02	7	2253
