chrom	length	bases	mean	min	max
TE_00004371#MITE/DTM	191	19231	100.69	45	155
TE_00004372#DNA/DTM	678	13940	20.56	1	48
TE_00004373_INT#LTR/Copia	1426	952582	668.01	0	3321
TE_00004374#DNA/Helitron	9098	169523	18.63	0	264
TE_00004375#DNA/DTT	4352	180397	41.45	0	2804
TE_00004376_INT#LTR/Gypsy	429	716976	1671.27	0	3312
TE_00004378_INT#LTR/Gypsy	279	6439010	23078.89	5231	56829
TE_00004379#DNA/Helitron	9011	191425	21.24	0	526
TE_00004380_LTR#LTR/Gypsy	1028	880862	856.87	106	3607
TE_00004381_INT#LTR/Gypsy	302	291853	966.40	2	1216
TE_00004382_INT#LTR/Copia	129	1051339	8149.91	76	11442
TE_00004383#DNA/DTM	1499	54754	36.53	3	116
TE_00004384#MITE/DTT	116	2461	21.22	0	64
TE_00004385_INT#LTR/Gypsy	4748	11784545	2482.00	0	7462
TE_00004386#DNA/DTM	4746	184372	38.85	7	77
TE_00004387#DNA/DTC	1019	24890	24.43	4	90
TE_00004388#DNA/Helitron	147	1450	9.86	0	40
TE_00004389_LTR#LTR/Gypsy	999	747414	748.16	1	1967
TE_00004390_INT#LTR/Gypsy	1132	703957	621.87	0	1842
TE_00004391#DNA/Helitron	263	3363	12.79	1	49
TE_00004392#DNA/Helitron	2087	41630	19.95	4	59
TE_00004393#DNA/DTM	2703	642312	237.63	12	346
TE_00004394_INT#LTR/Copia	4941	459071	92.91	3	245
TE_00004395_LTR#LTR/Gypsy	1082	1625129	1501.97	155	4608
TE_00004396#DNA/DTC	720	114479	159.00	0	895
TE_00004399#DNA/DTT	1370	9610	7.01	1	43
TE_00004401#MITE/DTM	296	7507	25.36	1	32
TE_00004402_LTR#LTR/Gypsy	504	1092261	2167.18	98	6250
TE_00004403_INT#LTR/Copia	4951	690156	139.40	14	837
TE_00004404_INT#LTR/Gypsy	2784	661798	237.71	54	546
TE_00004405_INT#LTR/Gypsy	4429	3036496	685.59	0	8704
TE_00004406_LTR#LTR/Gypsy	934	193855	207.55	5	795
TE_00004407#DNA/DTT	1627	35580	21.87	0	87
TE_00004409_INT#LTR/Gypsy	1339	303717	226.82	0	1567
TE_00004410#MITE/DTT	134	7292	54.42	2	129
TE_00004411_LTR#LTR/Gypsy	2819	3337508	1183.93	2	5209
TE_00004412_INT#LTR/Copia	6610	333125	50.40	2	205
TE_00004413#MITE/DTH	382	2513	6.58	2	21
TE_00004414#DNA/DTT	2683	35954	13.40	0	121
TE_00004416#MITE/DTT	89	2210	24.83	0	52
TE_00004417_LTR#LTR/Gypsy	4533	8925974	1969.11	129	6853
TE_00004418#DNA/DTC	3355	146852	43.77	1	118
TE_00004419_INT#LTR/Gypsy	3187	3548062	1113.29	0	3993
TE_00004420#MITE/DTA	158	2490	15.76	6	21
TE_00004421#DNA/DTC	1129	539552	477.90	0	1014
TE_00004422_INT#LTR/Gypsy	584	627512	1074.51	3	3362
TE_00004423_INT#LTR/Gypsy	409	1016314	2484.88	0	6283
TE_00004424_INT#LTR/Gypsy	95	59656	627.96	1	914
TE_00004425#MITE/DTT	157	22689	144.52	0	713
TE_00004426#DNA/DTT	3223	24317	7.54	0	60
TE_00004427#DNA/Helitron	12559	64522302	5137.53	0	19912
TE_00004429#DNA/DTT	4226	96848	22.92	0	79
TE_00004431#MITE/DTA	552	35544	64.39	1	136
TE_00004433_LTR#LTR/Copia	249	7116	28.58	13	34
TE_00004434_LTR#LTR/Gypsy	254	17568	69.17	16	148
TE_00004435_INT#LTR/Gypsy	2817	2738635	972.18	1	2767
TE_00004436#DNA/Helitron	615	21373	34.75	2	288
TE_00004437_INT#LTR/Gypsy	1744	171923	98.58	11	215
TE_00004438#MITE/DTT	248	755	3.04	1	8
TE_00004439#DNA/DTC	3618	1734360	479.37	1	2728
TE_00004440_INT#LTR/Gypsy	139	54736	393.78	0	1042
TE_00004443#DNA/Helitron	17640	341055	19.33	0	522
TE_00004444#DNA/DTT	3044	4537844	1490.75	2	5127
TE_00004445_INT#LTR/Copia	5907	9577191	1621.33	51	3714
TE_00004446_INT#LTR/Gypsy	3326	1066243	320.58	2	599
TE_00004447_INT#LTR/Gypsy	2156	5105173	2367.89	0	9172
TE_00004448_INT#LTR/Gypsy	6564	12366308	1883.96	2	5487
TE_00004449#MITE/DTT	126	7013	55.66	1	159
TE_00004450_LTR#LTR/Copia	241	3058	12.69	3	22
TE_00004451#DNA/Helitron	347	1586482	4571.99	2	10488
TE_00004452#DNA/DTT	871	22873	26.26	6	128
TE_00004453_INT#LTR/Gypsy	270	453202	1678.53	0	2468
TE_00004454_INT#LTR/Copia	4622	175581	37.99	4	78
TE_00004455_INT#LTR/Gypsy	4113	8307356	2019.78	0	4216
TE_00004457#DNA/DTH	2477	1301566	525.46	18	2376
TE_00004458#DNA/Helitron	1653	17032	10.30	1	64
TE_00004459#MITE/DTT	110	518	4.71	0	14
TE_00004460#DNA/Helitron	1864	25055	13.44	2	125
TE_00004461_INT#LTR/Gypsy	994	4763073	4791.82	0	9574
TE_00004462#DNA/DTT	1063	8130	7.65	0	106
TE_00004463#MITE/DTT	192	79101	411.98	63	725
TE_00004464_INT#LTR/Gypsy	197	2072118	10518.37	3184	13024
TE_00004466_INT#LTR/Copia	1457	990633	679.91	0	3067
TE_00004467#DNA/DTH	1491	48285	32.38	0	126
TE_00004468#DNA/DTT	644	2466618	3830.15	354	4467
TE_00004469#DNA/DTM	1334	37434	28.06	3	48
TE_00004470_LTR#LTR/Gypsy	1032	6765483	6555.70	17	21309
TE_00004471#MITE/DTT	208	684932	3292.94	158	4297
TE_00004472_LTR#LTR/Copia	171	5892	34.46	0	48
TE_00004474_INT#LTR/Gypsy	5939	11456127	1928.97	27	8462
TE_00004475#MITE/DTH	260	444762	1710.62	652	3088
TE_00004476_INT#LTR/Gypsy	2874	558990	194.50	25	593
TE_00004478_LTR#LTR/Gypsy	408	16274	39.89	15	71
TE_00004479_INT#LTR/Gypsy	5848	10694619	1828.77	11	11805
TE_00004480_INT#LTR/Gypsy	3515	14844457	4223.17	0	11334
TE_00004481#DNA/DTM	1817	34466	18.97	4	43
TE_00004482_INT#LTR/Copia	2394	35397148	14785.78	0	44126
TE_00004483_INT#LTR/Gypsy	1114	4512381	4050.61	1	11862
TE_00004484#DNA/DTA	902	14902	16.52	0	116
TE_00004485#DNA/DTC	3058	129962	42.50	0	1682
TE_00004486#DNA/DTM	1923	359283	186.83	1	598
TE_00004488#DNA/DTH	3305	124250	37.59	0	396
TE_00004489#DNA/DTM	1005	61125	60.82	0	555
TE_00004490#MITE/DTM	101	3809	37.71	14	52
TE_00004491#DNA/DTC	4004	41374	10.33	1	114
TE_00004492_INT#LTR/Gypsy	1805	623607	345.49	0	1320
TE_00004493#DNA/DTC	2706	730473	269.95	4	2372
TE_00004494#MITE/DTT	80	219756	2746.95	1409	3163
TE_00004495#MITE/DTT	322	15148	47.04	0	328
TE_00004496_INT#LTR/Gypsy	1040	6217813	5978.67	0	17779
TE_00004497#MITE/DTH	183	25098	137.15	5	227
TE_00004498#DNA/DTT	690	270023	391.34	2	1295
TE_00004500#DNA/DTC	4457	119010	26.70	1	126
TE_00004502_INT#LTR/Gypsy	4883	702136	143.79	15	474
TE_00004503#DNA/DTC	3927	1305979	332.56	4	1360
TE_00004504#MITE/DTT	373	1676628	4494.98	1	7469
TE_00004505_INT#LTR/Gypsy	1630	8730	5.36	0	13
TE_00004506#MITE/DTH	498	95851	192.47	0	406
TE_00004507#DNA/Helitron	475	85500	180.00	0	228
TE_00004508_INT#LTR/Gypsy	12441	3753569	301.71	0	1878
TE_00004509_LTR#LTR/Gypsy	345	96390	279.39	55	465
TE_00004510#MITE/DTC	183	1234	6.74	3	10
TE_00004511#MITE/DTT	373	5703	15.29	7	35
TE_00004512_INT#LTR/Copia	4712	2303385	488.83	15	1671
TE_00004513#DNA/DTT	3662	75840	20.71	0	290
TE_00004514_INT#LTR/Copia	4121	6924181	1680.22	5	7178
TE_00004515#DNA/DTH	2169	598667	276.01	3	436
TE_00004516#MITE/DTT	85	535	6.29	4	8
TE_00004517_LTR#LTR/Gypsy	304	5988	19.70	4	33
TE_00004518#DNA/DTM	1410	13759	9.76	2	32
TE_00004519#DNA/Helitron	249	1049	4.21	1	8
TE_00004522#MITE/DTT	215	376734	1752.25	6	2783
TE_00004523#MITE/DTT	449	5401	12.03	3	40
TE_00004524_INT#LTR/Gypsy	1459	3244846	2224.02	0	9309
TE_00004525#DNA/DTM	1122	4699	4.19	0	16
TE_00004526_INT#LTR/Gypsy	4857	7778400	1601.48	0	27241
TE_00004527#MITE/DTH	591	6721	11.37	0	60
TE_00004528_INT#LTR/Gypsy	134	2541	18.96	0	66
TE_00004529#DNA/DTM	908	119409	131.51	7	292
TE_00004530#DNA/DTC	1591	104047	65.40	2	242
TE_00004531_INT#LTR/Gypsy	2468	4312041	1747.18	7	6664
TE_00004533_INT#LTR/Copia	8696	31141530	3581.13	23	11330
TE_00004535#DNA/Helitron	441	16002	36.29	17	62
TE_00004537#MITE/DTT	388	6860	17.68	2	45
TE_00004538#MITE/DTA	310	7619	24.58	2	40
TE_00004539_INT#LTR/Gypsy	6472	8117554	1254.26	15	4808
TE_00004540#DNA/DTM	1181	101106	85.61	32	147
TE_00004541_INT#LTR/Copia	4175	215499	51.62	3	114
TE_00004542_INT#LTR/Gypsy	226	70912	313.77	1	1263
TE_00004543#DNA/DTH	2627	101602	38.68	1	270
TE_00004545_INT#LTR/Gypsy	3988	10955180	2747.04	0	6203
TE_00004547#DNA/DTC	2350	1590851	676.96	0	1547
TE_00004548_INT#LTR/Gypsy	7261	3592501	494.77	0	1418
TE_00004549#DNA/DTC	649	102339	157.69	0	457
TE_00004550#MITE/DTT	263	12913	49.10	2	432
TE_00004551#DNA/DTC	121	8777	72.54	0	162
TE_00004552_LTR#LTR/Gypsy	330	53512	162.16	65	454
TE_00004553_LTR#LTR/Copia	1332	16963287	12735.20	3491	19726
TE_00004554_LTR#LTR/Gypsy	2670	16780046	6284.66	12	17956
TE_00004555_LTR#LTR/Gypsy	270	5184	19.20	8	27
TE_00004556_INT#LTR/Gypsy	944	625734	662.85	0	1754
TE_00004557#DNA/DTH	307	49565	161.45	0	294
TE_00004558#DNA/DTC	574	18614	32.43	0	125
TE_00004559#DNA/DTM	683	26346	38.57	5	168
TE_00004560#DNA/DTM	4827	287816	59.63	2	363
TE_00004561#MITE/DTM	554	8814	15.91	2	24
TE_00004562#DNA/DTM	1726	769319	445.72	1	1322
TE_00004563_LTR#LTR/Copia	236	8650	36.65	10	90
TE_00004564_INT#LTR/Gypsy	2768	708445	255.94	0	1752
TE_00004565#DNA/DTA	1763	33749	19.14	0	125
TE_00004566#DNA/DTM	1969	79595	40.42	11	133
TE_00004567#MITE/DTM	240	480	2.00	0	8
TE_00004569_LTR#LTR/Gypsy	965	649820	673.39	158	1582
TE_00004570#DNA/DTM	1165	55831	47.92	6	179
TE_00004572_LTR#LTR/Gypsy	842	107842	128.08	15	339
TE_00004573_INT#LTR/Gypsy	4563	144483	31.66	3	83
TE_00004574#DNA/DTA	667	2801	4.20	1	11
TE_00004575_INT#LTR/Gypsy	2442	760757	311.53	7	418
TE_00004576#MITE/DTH	138	8118	58.83	23	81
TE_00004577#DNA/DTC	2073	229458	110.69	1	343
TE_00004578#DNA/DTT	4427	164267	37.11	1	313
TE_00004579_INT#LTR/Gypsy	6174	2029974	328.79	23	2941
TE_00004580#MITE/DTT	526	4021	7.64	0	45
TE_00004581_LTR#LTR/Gypsy	989	404216	408.71	57	1557
TE_00004582#MITE/DTA	539	43021	79.82	2	243
TE_00004583#DNA/DTC	1255	776451	618.69	14	1640
TE_00004586#MITE/DTH	272	80538	296.10	106	511
TE_00004587_INT#LTR/Gypsy	1157	1308278	1130.75	18	3456
TE_00004588#DNA/DTM	1197	79974	66.81	27	158
TE_00004589#MITE/DTT	274	183789	670.76	17	2124
TE_00004591#DNA/DTH	1832	376551	205.54	0	747
TE_00004594_INT#LTR/Copia	7262	4877845	671.69	3	3335
TE_00004597#DNA/DTC	1042	125004	119.97	7	282
TE_00004599#DNA/DTM	1531	29819	19.48	0	140
TE_00004600#DNA/DTM	1236	68326	55.28	12	195
TE_00004601_INT#LTR/Gypsy	1110	12160382	10955.30	0	32505
TE_00004602#DNA/Helitron	5555	793259	142.80	0	1867
TE_00004603#DNA/DTH	1134	291936	257.44	2	540
TE_00004604#DNA/DTC	2047	51894	25.35	2	132
TE_00004605#DNA/Helitron	5111	219614	42.97	0	318
TE_00004606_INT#LTR/Gypsy	372	202691	544.87	5	1605
TE_00004607_LTR#LTR/Gypsy	1159	1665977	1437.43	28	6718
TE_00004608#DNA/DTC	2331	31735	13.61	0	265
TE_00004609#DNA/DTM	1118	54097	48.39	6	159
TE_00004610#DNA/DTH	152	15340	100.92	66	129
TE_00004612#MITE/DTT	125	13485	107.88	31	181
TE_00004613#DNA/Helitron	4847	122942	25.36	0	221
TE_00004615#DNA/Helitron	1852	45998	24.84	0	97
TE_00004616_INT#LTR/Gypsy	953	673660	706.88	4	4324
TE_00004617_INT#LTR/Gypsy	1157	781760	675.68	0	1463
TE_00004618#DNA/DTT	4104	86971	21.19	0	135
TE_00004619_INT#LTR/Gypsy	3918	6344278	1619.26	5	8956
TE_00004621_LTR#LTR/Copia	134	8547	63.78	33	103
TE_00004622_INT#LTR/Copia	3767	884174	234.72	0	882
TE_00004623#MITE/DTC	321	2006	6.25	2	11
TE_00004624_INT#LTR/Gypsy	315	338036	1073.13	234	1868
TE_00004625#MITE/DTM	133	8445	63.50	34	96
TE_00004626_INT#LTR/Copia	2555	367121	143.69	0	346
TE_00004627#DNA/DTA	1058	19983	18.89	3	47
TE_00004628_LTR#LTR/Gypsy	864	529925	613.34	27	3518
TE_00004629#DNA/DTC	1145	144788	126.45	3	532
TE_00004630#DNA/DTT	565	229377	405.98	6	902
TE_00004631#MITE/DTT	89	4205	47.25	2	77
TE_00004632#DNA/DTH	431	1345	3.12	0	19
TE_00004633#DNA/DTC	701	30613	43.67	1	106
TE_00004634_LTR#LTR/Gypsy	497	41185061	82867.33	5584	174663
TE_00004635_INT#LTR/Gypsy	1712	1969905	1150.65	7	3605
TE_00004636#DNA/Helitron	1346	67371	50.05	3	101
TE_00004637#DNA/DTH	443	1932	4.36	1	16
TE_00004638#DNA/DTH	1311	428842	327.11	1	696
TE_00004639#DNA/DTC	3591	392791	109.38	3	936
TE_00004640#DNA/DTT	640	6579	10.28	1	19
TE_00004641_INT#LTR/Copia	6138	5720584	931.99	0	4804
TE_00004642_INT#LTR/Gypsy	273	55545	203.46	4	282
TE_00004645#DNA/DTA	773	11837	15.31	3	65
TE_00004646_LTR#LTR/Copia	170	1262	7.42	1	12
TE_00004647_INT#LTR/Gypsy	2875	5515876	1918.57	0	8542
TE_00004648#DNA/DTA	610	177767	291.42	137	409
TE_00004649_LTR#LTR/Gypsy	910	915979	1006.57	203	2103
TE_00004650_LTR#LTR/Gypsy	495	2574892	5201.80	2261	8443
TE_00004651#DNA/DTH	1205	52277	43.38	2	133
TE_00004653#DNA/DTC	299	8793	29.41	0	70
TE_00004654#DNA/DTC	3307	52732	15.95	2	35
TE_00004655#DNA/DTM	1255	17279	13.77	4	24
TE_00004656_INT#LTR/Gypsy	4591	128964	28.09	8	88
TE_00004657_LTR#LTR/Copia	182	31348	172.24	4	1403
TE_00004658_INT#LTR/Gypsy	693	370476	534.60	48	1507
TE_00004659_INT#LTR/Gypsy	482	193049	400.52	0	1650
TE_00004660#DNA/DTC	1670	928175	555.79	0	2903
TE_00004661#DNA/Helitron	3926	330454	84.17	1	248
TE_00004662#DNA/DTM	1178	16860	14.31	1	43
TE_00004663_INT#LTR/Gypsy	2222	11584397	5213.50	0	21050
TE_00004664_INT#LTR/Gypsy	1080	5801501	5371.76	227	9262
TE_00004665_INT#LTR/Copia	5347	459026	85.85	2	1019
TE_00004666#DNA/DTC	4256	1125563	264.46	2	1186
TE_00004667#DNA/DTH	500	15363	30.73	0	81
TE_00004668_INT#LTR/Gypsy	802	3875533	4832.34	2	8672
TE_00004669_LTR#LTR/Copia	192	2364	12.31	5	18
TE_00004670#MITE/DTT	158	1618	10.24	2	27
TE_00004672#MITE/DTT	523	30657	58.62	0	466
TE_00004673#DNA/Helitron	685	24691	36.05	3	96
TE_00004674#DNA/DTC	1203	9123	7.58	0	32
TE_00004675_INT#LTR/Gypsy	750	7933829	10578.44	0	20669
TE_00004676#DNA/DTM	736	20405	27.72	7	95
TE_00004677#DNA/DTT	1299	95104	73.21	1	404
TE_00004678_LTR#LTR/Gypsy	331	2245933	6785.30	1909	12207
TE_00004679#DNA/DTM	1336	29043	21.74	3	44
TE_00004680#DNA/DTC	233	11843	50.83	0	198
TE_00004681#DNA/DTM	2707	2127102	785.78	1	6151
TE_00004682_INT#LTR/Gypsy	96	3437	35.80	0	75
TE_00004683#DNA/DTT	1416	76026	53.69	0	371
TE_00004684#DNA/Helitron	767	15811	20.61	2	236
TE_00004685#DNA/Helitron	3218	35967	11.18	0	193
TE_00004686#DNA/DTC	1257	200557	159.55	0	626
TE_00004687#MITE/DTA	159	2029	12.76	7	18
TE_00004689#DNA/DTT	3568	70628	19.79	0	192
TE_00004690#DNA/DTM	4163	1252902	300.96	2	762
TE_00004691_LTR#LTR/Copia	204	5685	27.87	11	36
TE_00004692_INT#LTR/Gypsy	3652	2101823	575.53	0	2319
TE_00004693#DNA/DTC	3511	56141	15.99	4	81
TE_00004694#DNA/DTT	2007	59767	29.78	0	145
TE_00004695_INT#LTR/Copia	2138	22897	10.71	0	41
TE_00004696#MITE/DTM	345	1779	5.16	1	9
TE_00004697#DNA/Helitron	1464	49769	34.00	0	136
TE_00004698_LTR#LTR/Gypsy	965	10000930	10363.66	65	19131
TE_00004699_LTR#LTR/Gypsy	1349	11930343	8843.84	3190	18944
TE_00004700_LTR#LTR/Copia	80	17398	217.47	4	582
TE_00004701#DNA/Helitron	953	9628	10.10	0	50
TE_00004702#DNA/DTM	1354	14445	10.67	3	29
TE_00004704_INT#LTR/Gypsy	1755	160788	91.62	0	562
TE_00004705#DNA/DTA	793	22276	28.09	15	50
TE_00004708#DNA/DTC	2519	1024671	406.78	8	1649
TE_00004709_INT#LTR/Gypsy	377	38269	101.51	0	490
TE_00004710#DNA/Helitron	2187	47818	21.86	0	239
TE_00004711#DNA/DTC	4110	83548	20.33	1	37
TE_00004712#DNA/DTH	1019	38408	37.69	5	101
TE_00004713#DNA/DTC	3970	2480756	624.88	5	3082
TE_00004714_LTR#LTR/Copia	430	143814	334.45	80	463
TE_00004715#MITE/DTT	260	123669	475.65	15	621
TE_00004716_LTR#LTR/Copia	409	13190	32.25	2	62
TE_00004717_INT#LTR/Copia	4384	67937	15.50	3	39
TE_00004718#DNA/DTH	1697	315000	185.62	2	612
TE_00004719#DNA/DTM	3224	86603	26.86	0	99
TE_00004720#MITE/DTT	81	1511	18.65	1	23
TE_00004721#DNA/DTM	4083	202466	49.59	2	139
TE_00004722#DNA/DTA	687	181776	264.59	4	343
TE_00004723#DNA/DTC	3849	7615614	1978.60	1	10083
TE_00004724#DNA/Helitron	2858	42749	14.96	2	79
TE_00004725_INT#LTR/Gypsy	357	1134975	3179.20	0	5115
TE_00004727_INT#LTR/Copia	3338	8179212	2450.33	1	7095
TE_00004728#MITE/DTT	90	248	2.76	0	5
TE_00004729#DNA/Helitron	2378	92373	38.84	0	633
TE_00004732_LTR#LTR/Copia	179	3346	18.69	14	24
TE_00004733#MITE/DTM	353	1240	3.51	1	7
TE_00004734#DNA/DTC	1904	1312429	689.30	0	4984
TE_00004735#DNA/DTM	2478	454654	183.48	3	630
TE_00004737_LTR#LTR/Gypsy	308	9790	31.79	15	50
TE_00004738#MITE/DTT	197	49785	252.72	0	1172
TE_00004739_LTR#LTR/Gypsy	968	42776	44.19	1	169
TE_00004742#DNA/Helitron	481	1981	4.12	0	16
TE_00004743#DNA/DTT	3729	198712	53.29	0	3178
TE_00004744_LTR#LTR/Copia	254	6482	25.52	6	36
TE_00004745#DNA/DTC	4995	113783	22.78	1	111
TE_00004746#DNA/DTA	932	42595	45.70	26	68
TE_00004747#DNA/Helitron	1666	47675	28.62	0	177
TE_00004748#DNA/DTT	1355	4983	3.68	0	38
TE_00004750#DNA/DTC	3859	195567	50.68	0	208
TE_00004752_INT#LTR/Gypsy	675	801259	1187.05	0	4629
TE_00004753#DNA/DTH	1179	192241	163.05	2	635
TE_00004754#DNA/Helitron	12793	242899	18.99	0	236
TE_00004755_INT#LTR/Gypsy	445	7768	17.46	0	37
TE_00004756_INT#LTR/Gypsy	2455	2290645	933.05	0	3299
TE_00004757_INT#LTR/Gypsy	390	976528	2503.92	0	3930
TE_00004758#MITE/DTH	338	1254	3.71	1	16
TE_00004759#MITE/DTT	201	57583	286.48	66	344
TE_00004762#MITE/DTA	176	3533	20.07	10	38
TE_00004765_INT#LTR/Gypsy	278	12422	44.68	0	173
TE_00004766#DNA/DTM	1217	38491	31.63	4	127
TE_00004767#DNA/DTC	85	2565	30.18	1	51
TE_00004768#DNA/DTC	929	67391	72.54	2	343
TE_00004771_INT#LTR/Gypsy	1900	3673415	1933.38	4	6290
TE_00004772#DNA/DTC	132	147011	1113.72	0	2569
TE_00004773_INT#LTR/Copia	4652	391539	84.17	5	233
TE_00004774_INT#LTR/Gypsy	145	31739	218.89	0	252
TE_00004778#DNA/DTT	1487	326816	219.78	0	1593
TE_00004782#DNA/DTT	2042	23987	11.75	1	86
TE_00004783#DNA/DTH	3733	124686	33.40	2	148
TE_00004784_INT#LTR/Gypsy	184	78092	424.41	0	1180
TE_00004785_INT#LTR/Gypsy	801	350385	437.43	2	1163
TE_00004786#DNA/DTT	2460	1539101	625.65	2	8455
TE_00004787#DNA/DTT	3549	130382	36.74	2	85
TE_00004788_LTR#LTR/Copia	4831	81715480	16914.82	649	86564
TE_00004789#MITE/DTA	177	5201	29.38	13	74
TE_00004790#DNA/DTM	3067	456995	149.00	11	237
TE_00004791#DNA/Helitron	5391	1638267	303.89	0	2282
TE_00004792_LTR#LTR/Gypsy	1008	690816	685.33	70	1841
TE_00004793#DNA/DTM	1092	10154	9.30	0	52
TE_00004794#MITE/DTM	563	78144	138.80	1	312
TE_00004795#MITE/DTT	223	218	0.98	0	2
TE_00004796_INT#LTR/Gypsy	155	54992	354.79	0	422
TE_00004798#DNA/Helitron	3146	15354	4.88	0	64
TE_00004799#MITE/DTA	190	6018	31.67	8	76
TE_00004800_INT#LTR/Gypsy	1100	6698597	6089.63	5	20249
TE_00004801_INT#LTR/Gypsy	2204	1713472	777.44	0	5185
TE_00004802#DNA/DTC	140	13680	97.71	1	297
TE_00004803#DNA/Helitron	816	2629	3.22	0	13
TE_00004804_LTR#LTR/Gypsy	188	575606	3061.73	280	5222
TE_00004805_LTR#LTR/Copia	158	12173	77.04	3	172
TE_00004806_INT#LTR/Gypsy	4281	4287110	1001.43	4	4758
TE_00004807_INT#LTR/Gypsy	3951	8042653	2035.60	0	9074
TE_00004808#MITE/DTT	261	482	1.85	0	11
TE_00004809#DNA/DTT	3834	59015	15.39	0	265
TE_00004810_INT#LTR/Gypsy	4249	15388471	3621.67	6	6157
TE_00004811#MITE/DTT	81	1952	24.10	11	46
TE_00004814_INT#LTR/Gypsy	976	379456	388.79	3	1064
TE_00004815_INT#LTR/Copia	4360	370016	84.87	1	394
TE_00004816#DNA/DTC	111	23	0.21	0	1
TE_00004817_LTR#LTR/Gypsy	2965	10057720	3392.15	71	10982
TE_00004818#DNA/DTM	677	9336	13.79	3	42
TE_00004819#DNA/Helitron	2006	93416	46.57	0	270
TE_00004820#DNA/DTH	1659	590279	355.80	0	2497
TE_00004821#DNA/DTH	1397	1631241	1167.67	30	4035
TE_00004822_INT#LTR/Gypsy	1948	3738842	1919.32	9	9684
TE_00004823#DNA/Helitron	1629	133574	82.00	1	189
TE_00004824#DNA/DTA	4051	100006	24.69	1	229
TE_00004825_INT#LTR/Copia	429	45195	105.35	0	466
TE_00004826#DNA/DTC	3462	87432	25.25	2	59
TE_00004827#DNA/DTM	2081	38085	18.30	0	52
TE_00004829#DNA/DTM	892	520703	583.75	2	5615
TE_00004830#DNA/DTA	1272	49998	39.31	2	116
TE_00004831#DNA/DTH	887	9139	10.30	0	37
TE_00004832#DNA/DTT	2898	17803583	6143.40	1	13119
TE_00004833_LTR#LTR/Copia	122	7551	61.89	9	96
TE_00004834#DNA/Helitron	4080	350632	85.94	2	1705
TE_00004835#DNA/Helitron	445	3120	7.01	1	17
TE_00004836#DNA/DTM	941	18383	19.54	2	65
TE_00004837_INT#LTR/Gypsy	3335	5950800	1784.35	0	4418
TE_00004838#MITE/DTT	104	5090	48.94	3	99
TE_00004839_INT#LTR/Gypsy	3984	922271	231.49	0	625
TE_00004840#DNA/DTC	3800	748992	197.10	9	642
TE_00004842#MITE/DTH	329	14619	44.43	1	108
TE_00004843_INT#LTR/Gypsy	1783	6022987	3378.01	46	19917
TE_00004845#DNA/DTC	2929	2070305	706.83	9	2911
TE_00004846_INT#LTR/Gypsy	222	12919	58.19	0	136
TE_00004847_INT#LTR/Copia	195	179196	918.95	565	1035
TE_00004849_INT#LTR/Gypsy	643	3040772	4729.04	6	8719
TE_00004850#DNA/DTM	1074	14126	13.15	1	71
TE_00004851_INT#LTR/Gypsy	11723	37482802	3197.37	202	28775
TE_00004852_INT#LTR/Gypsy	1167	2289981	1962.28	0	3832
TE_00004853#DNA/DTH	2110	1688543	800.26	12	1521
TE_00004854#DNA/DTH	966	6789	7.03	0	112
TE_00004856_INT#LTR/Gypsy	1903	2978856	1565.35	0	14863
TE_00004857_INT#LTR/Gypsy	1483	5619190	3789.07	34	13970
TE_00004858#MITE/DTT	585	93595	159.99	0	486
TE_00004859#DNA/Helitron	3099	229984	74.21	0	3293
TE_00004860_LTR#LTR/Gypsy	317	98877	311.91	19	455
TE_00004862_LTR#LTR/Gypsy	261	3194	12.24	7	23
TE_00004863_LTR#LTR/Copia	966	3002834	3108.52	91	6409
TE_00004865_INT#LTR/Gypsy	4762	120096	25.22	8	64
TE_00004866_INT#LTR/Copia	4487	156063	34.78	6	53
TE_00004867_INT#LTR/Gypsy	154	28885	187.56	0	295
TE_00004868#DNA/DTM	1250	24875	19.90	1	93
TE_00004869_INT#LTR/Gypsy	352	111463	316.66	31	774
TE_00004871_INT#LTR/Gypsy	140	133291	952.08	0	1703
TE_00004873_INT#LTR/Copia	7269	229159	31.53	1	178
TE_00004874_INT#LTR/Gypsy	3337	24823205	7438.78	0	25548
TE_00004875_INT#LTR/Gypsy	1985	176592	88.96	0	343
TE_00004876#DNA/Helitron	2057	37242	18.11	3	35
TE_00004879_INT#LTR/Gypsy	5956	4633902	778.02	13	2106
TE_00004880#DNA/DTM	789	60740	76.98	0	817
TE_00004881_INT#LTR/Gypsy	336	20795	61.89	0	368
TE_00004882#DNA/DTM	842	190774	226.57	39	464
TE_00004884_INT#LTR/Gypsy	3206	11114564	3466.80	66	16179
TE_00004886_INT#LTR/Copia	158	3233	20.46	0	76
TE_00004887#DNA/Helitron	513	9136	17.81	1	63
TE_00004888#DNA/DTH	185	19566	105.76	0	224
TE_00004889_INT#LTR/Gypsy	3848	2475542	643.33	0	3222
TE_00004890_INT#LTR/Gypsy	117	240211	2053.09	0	5101
TE_00004891#DNA/DTT	517	2275	4.40	0	22
TE_00004892#DNA/DTM	937	27010	28.83	3	109
TE_00004893#DNA/DTM	1435	90697	63.20	0	490
TE_00004895_INT#LTR/Gypsy	6277	4069179	648.27	2	4514
TE_00004896#DNA/DTA	2445	116642	47.71	2	118
TE_00004897#MITE/DTT	137	2431	17.74	1	57
TE_00004898_INT#LTR/Copia	6279	6108263	972.81	0	4867
